"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Answer.annotatedResult.keypoints","Approve","Reject"
"30F94FBDNS880L128BOL781QVXITBY","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3GDTJDAPVWZN8CB5M491ICCROMVM8H","A2S701X5R55GK2","Submitted","Sat Dec 09 14:53:06 PST 2023","Sat Dec 09 14:53:58 PST 2023","Tue Dec 12 14:53:58 PST 2023","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","000252_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":435,""y"":212}]"
"30F94FBDNS880L128BOL781QVXITBY","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3YHH42UU5D3LK5OHROV7PKRK5JU0L7","A2FK6782M09EBO","Submitted","Sat Dec 09 14:54:03 PST 2023","Sat Dec 09 14:57:06 PST 2023","Tue Dec 12 14:57:06 PST 2023","","","","183","100% (2/2)","0% (0/0)","0% (0/0)","000252_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":778,""y"":215}]"
"30F94FBDNS880L128BOL781QVXITBY","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3SNVL38CI6GUUR1FI4CQ5LG6P8NCKA","A30AXLI8982MRN","Submitted","Sat Dec 09 15:04:28 PST 2023","Sat Dec 09 15:06:38 PST 2023","Tue Dec 12 15:06:38 PST 2023","","","","130","0% (0/0)","0% (0/0)","0% (0/0)","000252_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":447,""y"":217}]"
"3P4C70TRMS5G8P18FOE8MSI6HXOGLZ","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:37 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:37 PST 2023","","","34X6J5FLPVM3D85G51D9OB5AEYLQJR","A1KYSY6ASZZRVS","Submitted","Sat Dec 09 14:51:14 PST 2023","Sat Dec 09 14:52:39 PST 2023","Tue Dec 12 14:52:39 PST 2023","","","","85","0% (0/0)","0% (0/0)","0% (0/0)","000451_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":331,""y"":276},{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":331,""y"":287}]"
"3P4C70TRMS5G8P18FOE8MSI6HXOGLZ","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:37 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:37 PST 2023","","","3KMS4QQVK4E1X3LP962RDR19MLCKFQ","A1ARWNTZHGFG8Y","Submitted","Sat Dec 09 14:50:42 PST 2023","Sat Dec 09 14:54:29 PST 2023","Tue Dec 12 14:54:29 PST 2023","","","","227","100% (2/2)","100% (1/1)","100% (1/1)","000451_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":886,""y"":277}]"
"3P4C70TRMS5G8P18FOE8MSI6HXOGLZ","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:37 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:37 PST 2023","","","386PBUZZXHLSMBP3DW5D7P6G4S0JLX","A3TRKL6KGZPJFV","Submitted","Sat Dec 09 14:56:17 PST 2023","Sat Dec 09 15:00:33 PST 2023","Tue Dec 12 15:00:33 PST 2023","","","","256","0% (0/0)","0% (0/0)","0% (0/0)","000451_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":895,""y"":281}]"
"3OPLMF3EU6BMIHIU2SR3CCR3I9ALNC","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3GA6AFUKOQCFF14OJQYSZQWKRE53HY","A2S0O785EDN5XL","Submitted","Sat Dec 09 14:56:17 PST 2023","Sat Dec 09 14:56:35 PST 2023","Tue Dec 12 14:56:35 PST 2023","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","000253_rgb.png","370","1224","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":334,""y"":255}]"
"3OPLMF3EU6BMIHIU2SR3CCR3I9ALNC","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3SBEHTYCWPRGRZCWET93PWTC0SDIYA","A3NPGBIHGE2BVF","Submitted","Sat Dec 09 14:56:28 PST 2023","Sat Dec 09 14:59:30 PST 2023","Tue Dec 12 14:59:30 PST 2023","","","","182","0% (0/0)","0% (0/0)","0% (0/0)","000253_rgb.png","370","1224","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":486,""y"":241}]"
"3OPLMF3EU6BMIHIU2SR3CCR3I9ALNC","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","33C7UALJVNMQCNPGTIQ3YKOOQB218Q","A1X6CJ1SZU6QV7","Submitted","Sat Dec 09 14:56:39 PST 2023","Sat Dec 09 14:59:49 PST 2023","Tue Dec 12 14:59:49 PST 2023","","","","190","100% (4/4)","100% (4/4)","100% (4/4)","000253_rgb.png","370","1224","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":479,""y"":242}]"
"31KPKEKW4B17KC4BA90BNXZLYMM0BU","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3SKEMFQBZ5TSIOB21SWL3ZKNZHZK89","A20OEK6BVW13NV","Submitted","Sat Dec 09 14:50:39 PST 2023","Sat Dec 09 14:55:20 PST 2023","Tue Dec 12 14:55:20 PST 2023","","","","281","0% (0/0)","0% (0/0)","0% (0/0)","000254_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":868,""y"":149},{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":693,""y"":197}]"
"31KPKEKW4B17KC4BA90BNXZLYMM0BU","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3UNH76FOCUT2NI2NZ87VHP0TH1XMYU","A1ILCIHMXPNTMT","Submitted","Sat Dec 09 14:50:41 PST 2023","Sat Dec 09 14:55:38 PST 2023","Tue Dec 12 14:55:38 PST 2023","","","","297","100% (3/3)","0% (0/0)","0% (0/0)","000254_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":563,""y"":245}]"
"31KPKEKW4B17KC4BA90BNXZLYMM0BU","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3RWE2M8QWJYB85R231BM2CV9AESN0U","AEQEHLUM4ZTUC","Submitted","Sat Dec 09 14:56:05 PST 2023","Sat Dec 09 14:57:03 PST 2023","Tue Dec 12 14:57:03 PST 2023","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","000254_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":862,""y"":170}]"
"3VMV5CHJZ934R29DOXGZ8JSNBAATGF","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:37 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:37 PST 2023","","","3A4NIXBJ78NINJVOGTI5NHYX8MTML2","A3QCA96BGE0ADI","Submitted","Sat Dec 09 14:51:48 PST 2023","Sat Dec 09 14:52:32 PST 2023","Tue Dec 12 14:52:32 PST 2023","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","000452_rgb.png","376","1241","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":912,""y"":359}]"
"3VMV5CHJZ934R29DOXGZ8JSNBAATGF","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:37 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:37 PST 2023","","","3UOUJI6MTF2W0LHM3ECFPLAESH6XUR","A2LA3NEWBU30QT","Submitted","Sat Dec 09 14:53:25 PST 2023","Sat Dec 09 14:53:51 PST 2023","Tue Dec 12 14:53:51 PST 2023","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","000452_rgb.png","376","1241","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":802,""y"":179}]"
"3VMV5CHJZ934R29DOXGZ8JSNBAATGF","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:37 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:37 PST 2023","","","3VFJCI1K41NTY7UFAAH6WONZIS7RGQ","A2S0O785EDN5XL","Submitted","Sat Dec 09 14:58:24 PST 2023","Sat Dec 09 14:58:38 PST 2023","Tue Dec 12 14:58:38 PST 2023","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","000452_rgb.png","376","1241","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":672,""y"":209}]"
"3J9UN9O9J4GD2V2NY1DSLLIY6RUJ0X","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3G5F9DBFORLZRA67304YILO3IYXVHM","A2S701X5R55GK2","Submitted","Sat Dec 09 14:53:17 PST 2023","Sat Dec 09 14:54:07 PST 2023","Tue Dec 12 14:54:07 PST 2023","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","000255_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":1096,""y"":269}]"
"3J9UN9O9J4GD2V2NY1DSLLIY6RUJ0X","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3RJSC4XJ12I7IGLWZ1F08VVNJTU50O","AKKB1FUY9KSAT","Submitted","Sat Dec 09 14:54:06 PST 2023","Sat Dec 09 14:54:37 PST 2023","Tue Dec 12 14:54:37 PST 2023","","","","31","100% (7/7)","100% (2/2)","100% (2/2)","000255_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":1159,""y"":212}]"
"3J9UN9O9J4GD2V2NY1DSLLIY6RUJ0X","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:36 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:36 PST 2023","","","3IX2EGZR7D73P9KGIG29T1FFAKNJRL","A3H3VJ97I647N4","Submitted","Sat Dec 09 14:51:05 PST 2023","Sat Dec 09 14:55:19 PST 2023","Tue Dec 12 14:55:19 PST 2023","","","","254","0% (0/0)","0% (0/0)","0% (0/0)","000255_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":1118,""y"":275}]"
"3ZFRE2BDQA2BZ0D2JZ5LITTZZWSXZR","3YO63Q6HK6HHB6LQ14UFI4TSR07NRH","Relative Depth Estimation: Select the farther marker","You are given a image with two markers. You need to click on the marker that is farther away from the camera. Each task takes about 10 seconds to complete.","easy, points, classification, depth, labeling, vision, image, machine learning, AI, artificial intelligence","$0.03","Sat Dec 09 14:50:38 PST 2023","3","BatchId:5166059;OriginalHitTemplateId:928478963;","300","259200","Tue Dec 12 14:50:38 PST 2023","","","3C44YUNSI3D5AA49VSC9L8KN4I3PDM","A2WX434EAQOE29","Submitted","Sat Dec 09 14:54:15 PST 2023","Sat Dec 09 14:54:24 PST 2023","Tue Dec 12 14:54:24 PST 2023","","","","9","100% (14/14)","0% (0/0)","0% (0/0)","000453_rgb.png","370","1226","[{""label"":""The FARTHER marker. Click just ONCE at the marker CENTER"",""x"":494,""y"":201}]"
